title_id,title,year,runtime,genres,dir_list,cast_list,rating
tt1151299,68 Pages,(2007),92 min,"
Drama            ","['Director:', 'Sridhar Rangayan']","['Stars:', 'Mouli Ganguly,', 'Joy Sengupta,', 'Jayati Bhatia,', 'Zafar Karachiwala']",6.4
tt0444982,681 - Velichieto na hana,(1981),95 min,"
Action, Drama, History            ","['Director:', 'Ludmil Staikov']","['Stars:', 'Stoyko Peev,', 'Antony Genov,', 'Vania Tzvetkova,', 'Vassil Mihajlov']",8.3
tt0279620,681-0638,(2001),90 min,"
Comedy, Drama            ","['Director:', 'Ari Grief']","['Stars:', 'Drew Nelson,', 'Christopher Cordell,', 'Jack Talbot,', 'Sandra Guerard']",6.4
tt1454714,69 1/2,(2009),80 min,"
Comedy            ","['Director:', 'Ted Manotoc']","['Stars:', 'Bituin Escalante,', 'Katherine Luna,', 'Nicco Manalo,', 'Jao Mapa']",
tt1871200,69 Minutes,(1976),75 min,"
Comedy            ","['Director:', 'Ian Morrison']","['Stars:', 'Cynthia Allison,', 'John Chambers,', 'Michael Davenport,', 'Vic Jolley']",3.8
tt10521354,690 Vopnafjörður,(I) (2017),,,[],[],
tt4685626,Eyes of the Dead,(2015),83 min,"
Action, Horror, Thriller            ","['Director:', 'Ben Samuels']","['Stars:', 'Rosebud Baker,', 'Matt Riker,', 'Ben Samuels,', 'Montana Marks']",3.8
tt0839716,6:30,(2006),120 min,"
Drama            ","['Director:', 'Rinaldy Puspoyo']","['Stars:', 'Adilla Dimitri,', 'Dinna Olivia,', 'Winky Wiryawan,', 'Calvin']",6.3
tt0371503,6:41,(2003),,,"['Director:', 'Matt Mickelson']","['Stars:', 'Dan Franko,', 'Jennifer Robers,', 'Bethany Hoffman,', 'Steve Graf']",
tt5696066,6:45,(2021),96 min,"
Thriller            ","['Director:', 'Craig Singer']","['Stars:', 'Michael Reed,', 'Augie Duke,', 'Armen Garo,', 'Thomas G. Waites']",4
tt5288646,6:66 PM,(2017),82 min,"
Comedy, Horror            ","['Director:', 'Jim Klock']","['Stars:', 'Jim Klock,', 'Chad Ridgely,', 'Alexis Kelley,', 'Autumn Federici']",5.2
tt2769464,6B: An Anthology of Hawaii Films,(2011),95 min,"
Drama            ","['Directors:', 'Jay Hanamura,', 'Ryan Kawamoto,', 'Roy Kimura,', 'Nathan Kurosawa']","['Stars:', 'Jim Aina,', 'Wil Kahele,', 'Eric Nemoto,', 'Michael Ng']",7.5
tt11062332,6Stringz,(2019),76 min,"
Music            ","['Directors:', 'Bob Glazier,', 'Jules Sceiro,', 'Kelly Helen Thompson']","['Stars:', 'Brandon Beckham Aylor,', 'Jack Berry,', 'Abi Burgess,', 'Anthony Caban']",
tt5379194,6ft Above Sea Level,(2015),,"
Romance            ","['Director:', 'Kseniya Crespo']","['Star:', 'Alyson Danielczuk']",
tt8266072,6th Man,(2018),,"
Thriller            ",[],[],
tt1339040,7,(2008),97 min,"
Crime, Drama, Horror            ","['Director:', 'Ingo Storm']","['Stars:', 'Kylanie Lee,', 'Lynn Lee,', 'Lynzabel,', 'Hiroki Onishi']",5.5
tt1988781,7 Below,(2012),90 min,"
Horror            ","['Director:', 'Kevin Carraway']","['Stars:', 'Val Kilmer,', 'Ving Rhames,', 'Luke Goss,', 'Matt Barr']",3.1
tt3012340,7 Cases,(2015),95 min,"
Crime, Drama, Thriller            ","['Director:', 'Seamus Vincenzo']","['Stars:', 'Steven Berkoff,', 'Dave Vincent Philips,', 'Paul Cooper,', 'Samantha Fox']",3.3
tt3488184,7 Chinese Brothers,(2015),76 min,"
Comedy            ","['Director:', 'Bob Byington']","['Stars:', 'Jason Schwartzman,', 'Olympia Dukakis,', 'Tunde Adebimpe,', 'Eleanore Pienta']",5.6
tt2435618,7 Colombian Kilos,(2007),132 min,"
Action, Drama, Thriller            ","['Director:', 'Zeke Gonzales']","['Stars:', 'Roberto Soto,', 'Joe Caballero,', 'Jaime Santillana,', 'Tim Taylor']",4.7
tt1422805,7 Couches,(2009),90 min,"
Comedy            ","['Director:', 'Chris Connolly']","['Stars:', 'Marci Adilman,', 'Ethan Aronoff,', 'Macon Blair,', 'Alex Bloom']",6.5
tt14494586,7 Days,(I) (2021),86 min,"
Comedy, Drama            ","['Director:', 'Roshan Sethi']","['Stars:', 'Karan Soni,', 'Geraldine Viswanathan,', 'Gita Reddy,', 'Zenobia Shroff']",6.4
tt2771990,7 Days,(II) (2015),,"
Sci-Fi            ","['Directors:', 'George Blumetti,', 'Maurice Kelly']","['Stars:', 'Grady Lee Richmond,', 'Maurice Irvin,', 'Jolene Adams,', 'George Blumetti']",
tt4857610,7 Days Berlin,,,"
Drama, Thriller            ","['Director:', 'Joshan Esfandiari Martin']","['Stars:', 'Milton Welsh,', 'Marcel Rodriguez,', 'Charlotte Albrecht,', 'Luicle Axmann']",
tt1408347,7 Days in Slow Motion,(2009),100 min,"
Family            ","['Director:', 'Umakanth Thumrugoti']","['Stars:', 'Kishan Das,', 'Paru Gambhir,', 'Ayesha Jalil,', 'Vivek Mushran']",7.4
tt6840554,7 Days to Vegas,(2019),92 min,"
Adventure, Comedy            ","['Director:', 'Eric Balfour']","['Stars:', 'Vincent Van Patten,', 'Ross McCall,', 'Paul Walter Hauser,', 'Eileen Davidson']",5.6
tt5524548,"7 Days, 7 Girls",(2017),66 min,"
Mystery            ","['Director:', 'Luciano Silighini Garagnani']","['Stars:', 'Francesca La Gala,', 'Roberta Nicosia,', 'Ellen Bergamini,', 'Carol Visconti']",6.7
tt6233942,7 Days: The story of Blind Dave Heeley,(2019),45 min,"
Biography, Drama, Sport            ","['Directors:', 'Dominic Higgins,', 'Ian Higgins']","['Stars:', 'James Phelps,', 'Oliver Phelps,', 'Finty Williams,', 'Carl Wharton']",8
tt1520836,7 Deadly Sins: Inside the Ecomm Cult,(2009),68 min,"
Biography, Comedy, Crime            ","['Directors:', 'Michelle Bolvox,', 'Kay Kayos']","['Stars:', 'Alexia Anastasio,', 'Denise Casey,', 'Juno Cole,', 'Barbara Ann Duffy']",6
tt0057812,7 Faces of Dr. Lao,(1964),100 min,"
Fantasy, Mystery, Western            ","['Director:', 'George Pal']","['Stars:', 'Tony Randall,', 'Barbara Eden,', ""Arthur O'Connell,"", 'John Ericson']",7.2
tt2847592,7 Faces of Jack the Ripper,(2014),,"
Horror            ","['Directors:', 'Timothy Woodward Jr.,', 'Johnny Kearns']","['Stars:', 'Timothy Woodward Jr.,', 'Jeremy London,', 'Jerry G. Angelo,', 'Said Faraj']",3
tt2170255,"7 Films, 7 Weeks",(2012),,"
Drama            ","['Director:', 'Christopher J. Boghosian']","['Stars:', 'Ricky Alex,', 'Elena Beuca,', 'Joletta Boghosian,', 'Simon Boghosian']",
tt4915672,7 Guardians of the Tomb,(2018),90 min,"
Action, Adventure, Horror            ","['Director:', 'Kimble Rendall']","['Stars:', 'Bingbing Li,', 'Kellan Lutz,', 'Kelsey Grammer,', 'Chun Wu']",4.5
tt11252570,7 Hari: Kisah Cinta Langkawi,(2019),122 min,"
Comedy, Romance            ","['Director:', 'Anwardi Jamil']","['Stars:', 'Mark Adam,', 'Chi Azim,', 'Peter Davis,', 'Josiah Hogan']",
tt2451948,7 Heaven Love Ways,(2012),93 min,"
Drama            ","['Director:', 'Paola Suhonen']","['Stars:', 'Annabella Asvik,', 'Frey Ranaldo,', 'Sage Ranaldo,', 'Leah Singer']",7.4
tt12496688,7 Hours on Earth,(2020),101 min,"
Family            ","['Director:', 'Pat Sharpe']","['Stars:', 'Rufiat Awolope,', 'Byron Easmon,', 'Gus Flind-Henry,', 'Shanaya Henry']",
tt1629376,7 Khoon Maaf,(2011),137 min,"
Comedy, Drama, Mystery            ","['Director:', 'Vishal Bhardwaj']","['Stars:', 'Priyanka Chopra Jonas,', 'Vivaan Shah,', 'Neil Nitin Mukesh,', 'John Abraham']",6.2
tt4691166,7 Letters,(2015),116 min,"
Drama            ","['Directors:', 'Junfeng Boo,', 'Eric Khoo,', 'Jack Neo,', 'K Rajagopal,', 'Pin Pin Tan,', 'Royston Tan,', 'Kelvin Tong']","['Stars:', 'Faizal Abdullah,', 'Aric Hidir Amin,', 'Fatin Amira,', 'Juliette Binoche']",6.9
tt2355150,7 Lives of Chance,(2013),106 min,"
Comedy, Drama, Romance            ","['Director:', 'Banks Helfrich']","['Stars:', 'John Pelkey,', 'Diane W. Saunders,', 'Olivia Miller,', 'Charles L. Shaw']",6.4
tt0199292,7 Lucky Ninja Kids,(1989),90 min,"
Action, Comedy            ","['Director:', 'Chen-Kuo Chao']","['Stars:', 'Chai-Ming Chang,', 'Wei-Pai Cheng,', 'Pei Chiao,', 'Yu-Ta Hsu']",6.8
tt0049743,7 Men from Now,(1956),78 min,"
Western            ","['Director:', 'Budd Boetticher']","['Stars:', 'Randolph Scott,', 'Gail Russell,', 'Lee Marvin,', 'Walter Reed']",7.4
tt9173268,7 Miljardi Gadu Pirms Pasaules Gala,(2018),79 min,"
Drama, Romance            ","['Director:', 'Janis Abele']","['Stars:', 'Raimonds Celms,', 'Jana Herbsta,', 'Emmanuel Mouret,', 'Leons Lescinskis']",6.4
tt2828954,7 Minutes,(II) (2014),92 min,"
Crime, Drama, Thriller            ","['Director:', 'Jay Martin']","['Stars:', 'Luke Mitchell,', 'Zane Holtz,', 'Jason Ritter,', 'Brandon Hardesty']",5
tt0910827,7 More Days in the Tank,(2006),86 min,"
Comedy            ","['Director:', 'Bernard Murray Jr.']","['Star:', 'Josh Blue']",7
tt2072029,7 Nights of Darkness,(2011),90 min,"
Horror            ","['Director:', 'Allen Kellogg']","['Stars:', 'Jennifer Hoffman,', 'Allen Kellogg,', 'Meredith Kochan,', 'Larry Nehring']",4
tt2200830,7 Notes to Infinity,(2012),54 min,"
Music            ","['Director:', 'Shrenik Rao']",[],
tt14168118,7 Prisoners,(2021),93 min,"
Crime, Drama            ","['Director:', 'Alexandre Moratto']","['Stars:', 'Christian Malheiros,', 'Rodrigo Santoro,', 'Lucas Oranmian,', 'Vitor Julian']",7.1
tt8119078,Seven Short Films About (Our) Marriage,(2020),100 min,"
Drama, Romance            ","['Director:', 'Christopher J. Hansen']","['Stars:', 'Drez Ryan,', 'Chynna Walker,', 'John Ruegsegger,', 'Sean Weil']",7.1
tt12802016,7 Sins,(II) (2020),93 min,"
Horror            ","['Directors:', 'Dario Almerighi,', 'Domiziano Cristopharo,', 'Michael J. Epstein,', 'Francesco Foletto,', 'Elisa Carrera Fumagalli,', 'Jason Impey,', 'Sam Mason-Bell,', 'Poison Rouge']","['Stars:', 'Andrea Autullo,', 'Silvia Bastet,', 'Melissa Bianchini,', 'Fabrizio Bordignon']",4.6
tt3317382,7 Sins of the Vampire,(2013),59 min,"
Horror            ","['Director:', 'Doug Ulrich']","['Stars:', 'Darla Albornoz,', 'Nancy Dall,', 'Albert Darago III,', 'Al Darago']",3.8
tt0291001,7 Songs,(2003),76 min,"
Comedy            ","['Director:', 'Noah Stern']","['Stars:', 'Chris Eigeman,', 'Lola Glaudini,', 'Terry Camilleri,', 'Chaka Forman']",7.8
tt1884378,7 Splinters in Time,(2018),75 min,"
Mystery, Sci-Fi, Thriller            ","['Director:', 'Gabriel Judet-Weinshel']","['Stars:', 'Emmanuelle Chriqui,', 'Austin Pendleton,', 'Al Sapienza,', 'Lynn Cohen']",3.4
tt2039308,7 Stones,(2012),47 min,"
Action, Drama            ","['Director:', 'Tom Norton']","['Stars:', 'Melissa Anschutz,', 'DJ Perry,', 'Dax Spanogle,', 'Burt Johnson']",3.9
tt5313936,7 Storeys Down,(2017),,"
Drama            ","['Director:', 'Phoenix Raei']","['Stars:', 'Kate Lister,', 'Phoenix Raei,', 'Jasper Bagg,', 'Robert Rabiah']",
tt3216482,7 Visiones del Amén,(2013),60 min,"
Musical            ","['Director:', 'Carlos Osorio']","['Stars:', 'María José de Bustos,', 'María José Barandiarán,', 'Ana María Bermúdez,', 'Ricardo Bustamante']",
tt1990976,7 Welcome to London,(2012),109 min,"
Drama, Romance, Thriller            ","['Director:', 'Asad Shan']","['Stars:', 'Asad Shan,', 'Sabeeka Imam,', 'Metin Ahmet,', 'Musa Ahmet']",4.3
tt4424722,7 Witches,(2017),72 min,"
Horror, Thriller            ","['Director:', 'Brady Hall']","['Stars:', 'Persephone Apostolou,', 'Danika Golombek,', 'Megan Hensley,', 'Macall Gordon']",3.6
tt0060050,7 Women,(1966),87 min,"
Drama            ","['Director:', 'John Ford']","['Stars:', 'Anne Bancroft,', 'Sue Lyon,', 'Margaret Leighton,', 'Flora Robson']",6.7
tt0055436,7 Women from Hell,(1961),88 min,"
Drama, War            ","['Director:', 'Robert D. Webb']","['Stars:', 'Patricia Owens,', 'Denise Darcel,', 'Cesar Romero,', 'Margia Dean']",5.2
tt11414766,Vengeful 7,(2020),80 min,"
Thriller, War            ","['Director:', 'Tristan van Doorn']","['Stars:', 'Geoffrey Alkemade,', 'Rick Kuitems,', 'Bauke van Boheemen,', 'Jos Timmerman']",6.2
tt0312315,7 Year Zig Zag,(2003),90 min,"
Drama            ","['Director:', 'Richard Green']","['Stars:', 'Richard Green,', 'Robin Banks,', 'Carrie Davis,', 'John Achorn']",7.7
tt15801154,7 Years,(2021),,"
Drama            ","['Director:', 'Sunshine Olawore']",[],
tt0062251,Up the MacGregors,(1967),104 min,"
Comedy, Western            ","['Director:', 'Franco Giraldi']","['Stars:', 'David Bailey,', 'Hugo Blanco,', ""Alberto Dell'Acqua,"", 'Saturno Cerra']",5.5
tt1797348,7 Days in Havana,(2011),129 min,"
Drama            ","['Directors:', 'Laurent Cantet,', 'Benicio Del Toro,', 'Julio Medem,', 'Gaspar Noé,', 'Elia Suleiman,', 'Juan Carlos Tabío,', 'Pablo Trapero']","['Stars:', 'Josh Hutcherson,', 'Vladimir Cruz,', 'Magali Wilson,', 'Daisy Granados']",6
tt0464784,7 miljonärer,(2006),94 min,"
Action, Comedy            ","['Director:', 'Michael Hjorth']","['Stars:', 'Suzanne Reuter,', 'Loa Falkman,', 'Peter Andersson,', 'Sanna Bråding']",4.4
tt0457550,7 to 10 Days,(2004),80 min,"
Drama            ","['Directors:', 'Geoff Eads,', 'Carrie Sterr']","['Stars:', 'Honor Norwood,', 'Michael Dean,', 'Jody Noe,', 'Brooks Brown']",6.1
tt0086288,"7, Hyden Park: la casa maledetta",(1985),96 min,"
Horror, Mystery, Thriller            ","['Director:', 'Alberto De Martino']","['Stars:', 'Christina Nagy,', 'David Warbeck,', 'Carroll Blumenberg,', 'Rossano Brazzi']",5.7
tt0784962,7-10 Split,(2007),94 min,"
Comedy, Sport            ","['Director:', 'Tommy Reid']","['Stars:', 'Tara Reid,', 'Ross Patterson,', 'Clayne Crawford,', 'John DiMaggio']",4.3
tt0341448,7-Eleven zhi lian,(2002),97 min,"
Drama, Romance            ","['Director:', 'Yung-Shing Teng']","['Stars:', 'Pin-Yuan Huang,', 'Huan-Ru Ke,', 'Julius Jay Miao,', 'Tzu-chieh Miao']",6.6
tt0229942,7-Teen Sips,(2000),90 min,"
Drama            ","['Director:', 'Stephen Berra']","['Stars:', 'Heather Bergdahl,', 'Stephen Berra,', 'Nikiyah Clemmons,', 'Leo Fitzpatrick']",5.5
tt13016598,70 Glenwood,(2007),,"
Mystery, Thriller            ","['Director:', 'Josef Orlandi']","['Stars:', 'Jennifer Warren,', 'Wayne Chang,', 'Daniel Almekinder,', 'Travis Winfrey']",
tt1524037,70 Some Odd Hours,(2009),81 min,"
Comedy, Crime, Mystery            ","['Director:', 'Mike Quilty']","['Stars:', 'Theodore Bouloukos,', 'Layla Edwards,', 'Scott Hinman,', 'Nikiya Palombi']",
tt0022603,"70, 000 Witnesses",(1932),69 min,"
Mystery, Sport            ","['Director:', 'Ralph Murphy']","['Stars:', 'Phillips Holmes,', 'Dorothy Jordan,', 'Charles Ruggles,', 'Johnny Mack Brown']",5.9
tt0109020,71 Fragments of a Chronology of Chance,(1994),100 min,"
Drama            ","['Director:', 'Michael Haneke']","['Stars:', 'Gabriel Cosmin Urdes,', 'Lukas Miko,', 'Otto Grünmandl,', 'Anne Bennent']",7.2
tt0042176,711 Ocean Drive,(1950),102 min,"
Action, Crime, Drama            ","['Director:', 'Joseph M. Newman']","['Stars:', ""Edmond O'Brien,"", 'Joanne Dru,', 'Otto Kruger,', 'Barry Kelley']",6.8
tt1412368,711: The Hit Musical!,(2006),85 min,"
Comedy, Musical            ","['Director:', 'Dallas Shelby']","['Stars:', 'Kelli Blackwell,', 'Anthony Brawner,', 'Mark Burlet,', 'Kerri Burneston']",
tt3457138,72 Hours,(2015),90 min,"
Comedy            ","['Director:', 'Christopher Nolen']","['Stars:', 'Timon Kyle Durrett,', 'Erica Hubbard,', 'Harry Lennix,', 'Terri J. Vaughn']",5.9
tt5953222,72 Hours in Bangkok,(2018),85 min,"
Drama            ","['Director:', 'Lubomir Haltmar']","['Stars:', 'Nicolas Haltmar,', 'Lubomir Haltmar,', 'Somchai Thongchan,', 'Prasert Budhasorn']",
tt4287344,72 Hours: A Brooklyn Love Story?,(2016),78 min,"
Drama            ","['Director:', 'Raafi Rivero']","['Stars:', 'Melvin Mogoli,', 'Andrea-Rachel Parker,', 'Erinn Westbrook,', 'Bilal Ndongo']",7.2
tt0273404,7254,(1971),87 min,"
Drama            ","['Director:', 'John Stember']","['Stars:', 'Allen Midgette,', 'Ruth Ford,', 'Phoebe McAdams,', 'Paul Gallan']",
tt7094344,72hrs the Hague,(2017),45 min,"
Comedy, Drama, Mystery            ","['Directors:', 'Nuri Akalin,', 'Kiefer Eijckelhof,', 'Carla Goedkoop-Zwarts,', 'Bart Jan Holland,', 'Alma Imamovic-Ivanov,', 'Rauf Kurtgözü,', 'Roderik Patijn,', 'Arjen Rooseboom,', 'Teun van den Elzen,', 'Berend-Jan Vermeulen,', 'Hanna Vondracek']","['Stars:', 'Jhamal Emanuelson,', 'Ona Buchly,', 'Nabil Benkers,', 'Klemens Patijn']",
tt16495848,72hrs the Hague: Outbreak,(2021),45 min,"
Action, Comedy, Drama            ","['Directors:', 'Sinan Alabay,', 'Linde Brinkhorst,', 'Robert John Henderson,', 'Freek Henkes,', 'Maarten Molenaar,', 'Freddy Rodrigues,', 'Arjen Rooseboom,', 'Frank Schel,', 'Tom van den Dool,', 'Nadia van Kesteren']","['Stars:', 'Jeroen Schaafsma,', 'Pepijn van de Weerd,', 'Michael Schnörr,', 'Roy Hoogervorst']",
tt8690450,72hrs the Hague: Western,(2018),45 min,"
Action, Adventure, Comedy            ","['Directors:', 'Linde Brinkhorst,', 'Dalí Brückel,', 'Yuma Eekman,', 'Bart Jan Holland,', 'Rauf Kurtgözü,', 'Peter Marcus,', 'Arjen Rooseboom,', 'Glenn Van Haaster,', 'Loes van Keulen']","['Stars:', 'Josta Hofer,', 'Levi Middendorp,', 'Casper van Bohemen,', 'Linda Moller']",
tt4601180,730,(2015),104 min,"
Drama            ","['Director:', 'Tru']","['Stars:', 'Tru,', 'Jamal Woolard,', 'Shari Desiree Ellis,', 'Jahari Mitchell']",7.3
tt8250690,7333 sekunder Johanna,(2017),126 min,"
Drama            ","['Director:', 'Anette Skåhlberg']","['Stars:', 'Thorsten Andreassen,', 'Andreas Broman,', 'Björn Dahlman,', 'Ludvig Fahlstedt']",4.4
tt6113798,75,(2017),97 min,"
Crime, Drama            ","['Director:', 'Joe Zappa']","['Stars:', 'Tifani Winkfield,', 'Kip Bennett,', 'Marcus B. Jackson,', 'Shannon Faith']",7
tt14321762,75 Degrees West,(2021),56 min,"
Adventure, Sci-Fi            ","['Director:', 'Zachary Parrish']","['Stars:', 'Thomas Parrish 5th,', 'Adrian Battle,', 'Noah Cary,', 'Henry Drake']",7.6
tt0212719,75 Degrees in July,(2000),100 min,"
Drama            ","['Director:', 'Hyatt Bass']","['Stars:', 'Shirley Knight,', 'William R. Moses,', 'Karen Sillas,', 'Heidi Swedberg']",5.7
tt9413792,75 South,(2019),,"
Thriller            ","['Directors:', 'Becky Lipka,', 'Ken Lipka,', 'Kevin Big K Taylor']","['Stars:', 'Alex Safi,', 'Barbie Carr,', 'Tony Perenchio,', 'Kevin Big K Taylor']",
tt8480734,75 días,(2020),130 min,"
Crime, Drama, Thriller            ","['Director:', 'Marc Romero']","['Stars:', 'Ana Fernández,', 'Antonia San Juan,', 'Eulàlia Ramon,', 'Javier Albalá']",6.9
tt6436726,7500,(2019),93 min,"
Action, Drama, Thriller            ","['Director:', 'Patrick Vollrath']","['Stars:', 'Joseph Gordon-Levitt,', 'Omid Memar,', 'Aylin Tezel,', 'Carlo Kitzlinger']",6.3
tt3778698,75A4053: The Ronald DeFeo Interview,(2014),240 min,"
Crime            ","['Director:', 'Ryan Katzenbach']","['Stars:', 'Ronald DeFeo,', 'Ryan Katzenbach']",
tt3696794,77 Chances,(2015),86 min,"
Drama            ","['Director:', 'Tracy Trost']","['Stars:', 'Erin Bethea,', 'Arielle Bielicki,', 'Stacey Bradshaw,', 'Andrew Cheney']",6.7
tt0021582,77 Park Lane,(1931),82 min,"
Crime, Drama, Thriller            ","['Director:', 'Albert de Courville']","['Stars:', 'Dennis Neilson-Terry,', 'Betty Stockfeld,', 'Malcolm Keen,', 'Ben Welden']",4.7
tt13098580,777,(2021),,"
Action            ","['Director:', 'Jimmy Blondell']","['Stars:', 'Taryn Manning,', 'Ghazal Gill,', 'Jimmy Blondell,', 'Edward Headington']",
tt1136822,79 Parts,(2016),90 min,"
Action, Comedy, Romance            ","['Director:', 'Ari Taub']","['Stars:', 'Sala Baker,', 'Ernest Thomas,', 'Angelica Page,', 'John Bianco']",6.5
tt10313192,79 Parts: Director's Cut,(2019),,"
Action, Comedy            ","['Director:', 'Ari Taub']","['Stars:', 'Aidan Redmond,', 'Johnny Solo,', ""Ryan O'Callaghan,"", 'Daniela Mastropietro']",5.8
tt0134894,The Girl Gogo,(1962),81 min,"
Drama            ","['Director:', 'Erik Balling']","['Stars:', 'Kristbjörg Kjeld,', 'Gunnar Eyjólfsson,', 'Róbert Arnfinnsson,', 'Lárus Ingólfsson']",7
tt10639194,793,(2021),,"
Crime, Horror, Mystery            ","['Star:', 'Charlie']",[],
tt8128970,7:02 Only the Righteous,(2018),74 min,"
Horror            ","['Director:', 'Keith C. Wade']","['Stars:', 'Paul Antonie,', 'Karina Bonnefil,', 'Lela Elam,', 'Daimion Johnson']",3.7
tt1477185,7E,(2013),80 min,"
Drama, Thriller            ","['Director:', 'Teddy Schenck']","['Stars:', 'Natasha Lyonne,', 'Brendan Sexton III,', 'John Savage,', 'James Russo']",4.2
tt0462160,Dead Tone,(2007),100 min,"
Horror, Thriller            ","['Directors:', 'Brian Hooks,', 'Deon Taylor']","['Stars:', 'Austin Basis,', 'Chris Blasman,', 'Jonathan Chase,', 'Donald Ray Crockett']",4.5
tt3768378,7th Burning,(2008),,"
Horror            ","['Director:', 'Bronwyn Edwards']",[],
tt0049745,7th Cavalry,(1956),75 min,"
Western            ","['Director:', 'Joseph H. Lewis']","['Stars:', 'Randolph Scott,', 'Barbara Hale,', 'Jay C. Flippen,', 'Frank Faylen']",5.8
tt2211822,7th Day,(2013),80 min,"
Horror            ","['Director:', 'Jason M. Koch']","['Stars:', 'Chaka Balamani,', 'Helenmary Ball,', 'Alex Barone,', 'Christie Beran']",5.3
tt15108370,7th Dimension,(2021),,"
Action            ","['Director:', 'Dekumzy']","['Star:', 'Dekumzy']",
tt0018379,7th Heaven,(1927),110 min,"
Drama, Romance            ","['Director:', 'Frank Borzage']","['Stars:', 'Janet Gaynor,', 'Charles Farrell,', 'Ben Bard,', 'Albert Gran']",7.6
tt12057590,Social Distance,(2020),102 min,"
Mystery            ","['Director:', 'B. Luciano Barsuglia']","['Stars:', 'Vernon Wells,', 'Dawna Lee Heising,', 'Sheri Davis,', 'Rachel Riley']",6.5
tt9536564,7th and Westlake,(2015),,"
Drama            ","['Director:', 'Michael H Royal']","['Stars:', 'Richard Baker,', 'Charles Bowen,', 'Mike Epps,', 'Frank Gibson']",
tt6119906,7th and Westlake: Nino's Revenge,(2019),89 min,"
Horror            ","['Director:', 'Michael H Royal']","['Stars:', 'Omar Gooding,', 'Richard Baker,', 'Ward Beard,', 'Marlon James Blount']",4.3
tt0493101,8,(2008),100 min,"
Drama            ","['Directors:', 'Jane Campion,', 'Gael García Bernal,', 'Jan Kounen,', 'Mira Nair,', 'Gaspar Noé,', 'Abderrahmane Sissako,', 'Gus Van Sant,', 'Wim Wenders']","['Stars:', 'Nigist Anteneh,', 'Tefera Gizaw,', 'Fekadu Kebede,', 'Ingvar Sigurdsson']",5.7
tt7320482,The Soul Collector,(II) (2019),100 min,"
Horror            ","['Director:', 'Harold Holscher']","['Stars:', 'Tshamano Sebe,', 'Inge Beckmann,', 'Keita Luna,', 'Garth Breytenbach']",5.1
tt6704038,8 Ball Clown,(2018),90 min,"
Horror            ","['Director:', 'Alexander Shell']","['Stars:', 'Anatoliy Bystrikov,', 'Marshall Ever,', 'Jon Firman,', 'Anita Foster']",2.7
tt9269262,8 Ball Clown II,(2019),97 min,"
Horror            ","['Director:', 'Erik Kristopher Myers']","['Stars:', 'Patrick Boyer,', 'Kristen Briscoe,', 'Abra Burkett,', 'Anatoliy Bystrikov']",2.6
tt4097166,8 Bars & A Clef,(2015),72 min,"
Drama            ","['Director:', 'Chioma Onyenwe']","['Stars:', 'Samuel Abiola Robinson,', 'Bimbo Akintola,', 'Kehinde Bankole,', 'Linda Ejiofor']",
tt14220162,8 Beats Anthology Vol. 1,(2021),120 min,"
Drama            ","['Directors:', 'Laina Barakat,', 'Deniz Demirer,', 'Dan Johnson,', 'Charles Kinnane,', 'William Price III,', 'Sean Schiavolin,', 'George Simon,', 'Sam Sorich']",[],
tt1462392,8 Behind the Wheel,(2009),93 min,"
Drama            ","['Director:', 'Trace Burroughs']","['Stars:', 'Trace Burroughs,', 'Albert Burton,', 'Katy Castaldi,', 'Marguerite Foster']",
tt1446815,8 Dates with Paul,(2010),77 min,"
Comedy, Romance            ","['Director:', 'Rory Mells']","['Stars:', 'Paul Roes,', 'Tyson Borger,', 'Paul Abbott,', 'Alex Grosset']",7.3
tt3111864,8 Days,(2014),90 min,"
Drama, Thriller            ","['Director:', 'Jaco Booyens']","['Stars:', 'Nicole Smolen,', 'Sebastian Aguilar,', 'Cameron Allsup,', 'Ivette Alvarez']",4.7
tt0025077,8 Girls in a Boat,(1934),85 min,"
Drama            ","['Director:', 'Richard Wallace']","['Stars:', 'Dorothy Wilson,', 'Douglass Montgomery,', 'Kay Johnson,', 'Walter Connolly']",7
tt6669466,8 Graves,(2020),80 min,"
Horror            ","['Director:', 'Gus Smythe']","['Stars:', 'Jessica Slaughter,', 'Jennifer Olympia Bentley,', 'John R. Brennan,', 'Andrea Catangay']",3.2
tt0118541,8 Heads in a Duffel Bag,(1997),95 min,"
Adventure, Comedy, Crime            ","['Director:', 'Tom Schulman']","['Stars:', 'Joe Pesci,', 'Andy Comeau,', 'Kristy Swanson,', 'George Hamilton']",5.4
tt2826066,8 Hours,(2012),71 min,"
Thriller            ","['Director:', 'Alan Delabie']","['Stars:', 'Otlet Brigitte,', 'Daniel Dailly,', 'Alan Delabie,', 'Nicolas Delabie']",
tt0298203,8 Mile,(2002),110 min,"
Drama, Music            ","['Director:', 'Curtis Hanson']","['Stars:', 'Eminem,', 'Brittany Murphy,', 'Kim Basinger,', 'Mekhi Phifer']",7.1
tt1316575,8 Million Dollars,(2007),86 min,"
Thriller            ","['Director:', 'Tom Doganoglu']","['Stars:', 'Tom Doganoglu,', 'Courtney Mackay,', 'Rachel Petrie,', 'James Nicol']",4.2
